Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 106000,1.2526325,0.03117493,0.04242753,0.38694121,0.11971462,0.14870405,0.22523255,0.1743159,0.12412174
"5-49 Units (Rent), 0-1 BR",Second Tercile,106000 to 160000,1.446802,0.0468736,0.07574917,0.70966992,0.20438322,0.14266035,0.14074604,0.08617944,0.0405403
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 160000,1.5128433,0.04709785,0.04197119,0.87547009,0.2444476,0.10494572,0.09389413,0.04768325,0.05733343
"5-49 Units (Rent), 2 BR",All Values,,2.3892983,0.206373,0.3724764,0.97279785,0.34284117,0.20096688,0.14903376,0.08736199,0.05744724
"5-49 Units (Rent), 2 BR",First Tercile,Below 136000,2.2878521,0.22679376,0.40617931,0.83828619,0.2852033,0.20577715,0.15281994,0.10485103,0.06794146
"5-49 Units (Rent), 2 BR",Second Tercile,136000 to 192000,2.4998665,0.21717576,0.40044999,1.020707,0.3334096,0.2318766,0.16026008,0.0857072,0.05028029
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 192000,2.3789321,0.17589723,0.3121866,1.0562661,0.40811689,0.16584972,0.13429865,0.07200406,0.05431292
"5-49 Units (Rent), 3 BR",All Values,,3.7564559,0.35812948,1.0578532,1.2609601,0.53208952,0.26984826,0.17864435,0.07134564,0.02758538
"5-49 Units (Rent), 3 BR",First Tercile,Below 149000,3.9194107,0.45531072,1.333127,1.1969547,0.49170587,0.25427086,0.10831889,0.05186927,0.02785343
"5-49 Units (Rent), 3 BR",Second Tercile,149000 to 220000,3.5404504,0.29179078,1.0294293,1.1976647,0.47313237,0.27403789,0.18134159,0.06493506,0.02811867
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 220000,3.8148366,0.33129556,0.82447684,1.3841994,0.6286151,0.28050788,0.24276981,0.09616741,0.02680461
"50+ Units (Own), 0-1 BR",All Values,,1.2709325,0.00840101,0.0,0.41346962,0.17964156,0.15779894,0.20316438,0.1425371,0.16591991
"50+ Units (Own), 0-1 BR",First Tercile,Below 348000,1.1630149,0.00394391,0.0,0.24014023,0.12094654,0.17265557,0.2283085,0.20201578,0.19500438
"50+ Units (Own), 0-1 BR",Second Tercile,348000 to 531000,1.2230026,0.0,0.0,0.38015803,0.16110623,0.1641791,0.19007902,0.14574188,0.18173837
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 531000,1.408598,0.01975213,0.0,0.59604957,0.24786987,0.1390395,0.19248644,0.08714175,0.12625871
"50+ Units (Own), 2 BR",All Values,,1.6238721,0.01838949,0.04648772,0.2469446,0.18949172,0.20354083,0.33283838,0.30748144,0.27869789
"50+ Units (Own), 2 BR",First Tercile,Below 398000,1.4691806,0.02248006,0.04496012,0.17585207,0.2302393,0.19035533,0.32596084,0.21283539,0.26649746
"50+ Units (Own), 2 BR",Second Tercile,398000 to 785000,1.7176985,0.00874832,0.03499327,0.30921938,0.18640646,0.17664872,0.24629879,0.42462988,0.3307537
"50+ Units (Own), 2 BR",Third Tercile ,Above 785000,1.6727273,0.02413223,0.05917355,0.25057851,0.1553719,0.24198347,0.42413223,0.27867769,0.23867769
"50+ Units (Own), 3 BR",All Values,,1.9876923,0.04205128,0.12923077,0.19384615,0.11076923,0.38769231,0.60205128,0.34769231,0.17435897
"50+ Units (Own), 3 BR",First Tercile,Below 523000,2.0661479,0.01167315,0.29182879,0.3385214,0.14396887,0.11284047,0.29961089,0.44357977,0.42412451
"50+ Units (Own), 3 BR",Second Tercile,523000 to 850000,1.7142857,0.0,0.0,0.13419913,0.15151515,0.06060606,0.29437229,0.87012987,0.2034632
"50+ Units (Own), 3 BR",Third Tercile ,Above 850000,2.0759754,0.07802875,0.10472279,0.14579055,0.07392197,0.68788501,0.90759754,0.04928131,0.02874743
"50+ Units (Rent), 0-1 BR",All Values,,1.2887922,0.02301401,0.01598325,0.5829512,0.12749885,0.08023655,0.12398347,0.1194291,0.21569577
"50+ Units (Rent), 0-1 BR",First Tercile,Below 127000,1.1650119,0.01639035,0.01973917,0.22604533,0.07086763,0.08254133,0.20366484,0.24429875,0.30146452
"50+ Units (Rent), 0-1 BR",Second Tercile,127000 to 209000,1.315846,0.031972,0.01957993,0.71052509,0.14266044,0.0865811,0.10345391,0.06996499,0.15110852
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 209000,1.3844373,0.0206053,0.00865376,0.80905604,0.16846758,0.07159229,0.06553466,0.04516325,0.19536439
"50+ Units (Rent), 2 BR",All Values,,2.1324847,0.13498555,0.26156653,0.83565996,0.28165549,0.16618494,0.13437058,0.1301273,0.18793432
"50+ Units (Rent), 2 BR",First Tercile,Below 158000,1.954391,0.14004079,0.26253013,0.62196403,0.18484642,0.12137692,0.16130029,0.23502874,0.22730363
"50+ Units (Rent), 2 BR",Second Tercile,158000 to 233000,2.3323897,0.15237861,0.3651917,0.9134716,0.30844975,0.2020432,0.13268509,0.09095944,0.16721029
"50+ Units (Rent), 2 BR",Third Tercile ,Above 233000,2.1100715,0.11270103,0.15764691,0.96979148,0.35082248,0.17489146,0.10939889,0.06524797,0.16957133
"50+ Units (Rent), 3 BR",All Values,,3.5847757,0.31031438,0.85040622,1.3110208,0.39509007,0.28788414,0.22977746,0.12310138,0.07718121
"50+ Units (Rent), 3 BR",First Tercile,Below 177000,3.6391753,0.47802496,0.99294628,1.0678242,0.38361367,0.38686923,0.14867065,0.07053717,0.11068909
"50+ Units (Rent), 3 BR",Second Tercile,177000 to 223000,3.2617925,0.12971698,0.74115566,1.3761792,0.38738208,0.20813679,0.25884434,0.0754717,0.08490566
"50+ Units (Rent), 3 BR",Third Tercile ,Above 223000,3.7955723,0.3089967,0.81394253,1.4700895,0.41121055,0.2656618,0.27696656,0.20678285,0.04192181
All Housing Types (Own) 0-1 BR,All Values,,1.6222113,0.04930566,0.06696767,0.32635832,0.19676734,0.21315829,0.32614964,0.28870087,0.15480346
All Housing Types (Own) 0-1 BR,First Tercile,Below 223000,1.5644662,0.03985939,0.06720686,0.24648475,0.18183985,0.18654671,0.34544805,0.34151573,0.15556482
All Housing Types (Own) 0-1 BR,Second Tercile,223000 to 419000,1.6650835,0.06548584,0.07224675,0.3748673,0.20869419,0.20707381,0.3074817,0.27512991,0.15410404
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 419000,1.6334091,0.04203871,0.06150519,0.35255948,0.19882425,0.24396872,0.3267151,0.25300871,0.15478897
All Housing Types (Own) 2 BR,All Values,,1.9419376,0.06938635,0.1444251,0.30396663,0.21962075,0.23822353,0.36053654,0.36369759,0.24208109
All Housing Types (Own) 2 BR,First Tercile,Below 265000,1.9465301,0.07174779,0.18527539,0.30803327,0.1935315,0.25316302,0.35593819,0.34365144,0.23518954
All Housing Types (Own) 2 BR,Second Tercile,265000 to 450000,1.9293411,0.06955061,0.12791508,0.31721112,0.22673934,0.2250597,0.36824004,0.3554771,0.23914807
All Housing Types (Own) 2 BR,Third Tercile ,Above 450000,1.94985,0.06711395,0.12359134,0.28767796,0.23619702,0.23740795,0.35730104,0.38950526,0.25105547
All Housing Types (Own) 3 BR,All Values,,2.5451721,0.1337428,0.35812371,0.43441726,0.33186497,0.34535292,0.42247569,0.34109724,0.17809754
All Housing Types (Own) 3 BR,First Tercile,Below 324000,2.5412939,0.13233131,0.38261561,0.47506859,0.30998052,0.31341206,0.39576524,0.33398942,0.19813114
All Housing Types (Own) 3 BR,Second Tercile,324000 to 500000,2.5436038,0.13924069,0.34616194,0.45604917,0.34155147,0.34704048,0.41730496,0.33095735,0.1652978
All Housing Types (Own) 3 BR,Third Tercile ,Above 500000,2.5501592,0.12970231,0.34772729,0.37713256,0.3421212,0.37233497,0.45139013,0.35724767,0.17250308
All Housing Types (Own) 4-5 BR,All Values,,3.2631561,0.1992295,0.70720088,0.54083778,0.48851604,0.48685699,0.42331935,0.28335557,0.13384001
All Housing Types (Own) 4-5 BR,First Tercile,Below 413000,3.3137595,0.20088344,0.727371,0.62954132,0.47665722,0.40640646,0.41644598,0.29562523,0.16082882
All Housing Types (Own) 4-5 BR,Second Tercile,413000 to 680000,3.2832807,0.20437502,0.69099176,0.57530526,0.49311292,0.49517544,0.4176122,0.28486488,0.12184321
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 680000,3.1958682,0.19274362,0.70352502,0.42366062,0.49538923,0.55532683,0.43529932,0.27025965,0.11966396
All Housing Types (Rent) 0-1 BR,All Values,,1.391,0.04047307,0.04684681,0.61819256,0.17515409,0.123863,0.15123908,0.11253065,0.12270078
All Housing Types (Rent) 0-1 BR,First Tercile,Below 107000,1.2648567,0.03235436,0.04271188,0.34026702,0.11995458,0.13996421,0.22882901,0.19316266,0.16761295
All Housing Types (Rent) 0-1 BR,Second Tercile,107000 to 172000,1.4604431,0.05912043,0.07289193,0.677706,0.20253811,0.13500838,0.13762991,0.09590685,0.0796415
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 172000,1.4460399,0.02992046,0.02502115,0.83239973,0.20222542,0.09694534,0.08844982,0.04974615,0.12133187
All Housing Types (Rent) 2 BR,All Values,,2.3382862,0.19738475,0.34669136,0.90056995,0.33332705,0.21334439,0.16835156,0.10079502,0.07782208
All Housing Types (Rent) 2 BR,First Tercile,Below 129000,2.2731653,0.21729949,0.38566339,0.78076004,0.28480811,0.2152938,0.1781396,0.12511924,0.08608165
All Housing Types (Rent) 2 BR,Second Tercile,129000 to 188000,2.4012549,0.21125188,0.36515983,0.92874989,0.31102131,0.22465194,0.1888863,0.10428433,0.06724937
All Housing Types (Rent) 2 BR,Third Tercile ,Above 188000,2.3394847,0.16384976,0.28974571,0.99056384,0.40353474,0.20009814,0.13813159,0.07330121,0.08025968
All Housing Types (Rent) 3 BR,All Values,,3.3231802,0.29802999,0.78777194,1.0550958,0.52132959,0.31775527,0.19972598,0.09760385,0.04586782
All Housing Types (Rent) 3 BR,First Tercile,Below 160000,3.2604453,0.31275221,0.87296887,0.93000169,0.47872585,0.30392954,0.19762785,0.10229696,0.0621423
All Housing Types (Rent) 3 BR,Second Tercile,160000 to 222000,3.3992211,0.30363214,0.8077286,1.1290646,0.50300307,0.30784093,0.20958586,0.0977608,0.04060511
All Housing Types (Rent) 3 BR,Third Tercile ,Above 222000,3.3083392,0.27800387,0.6843773,1.1033654,0.58140233,0.34122753,0.19189356,0.09285317,0.03521603
All Housing Types (Rent) 4-5 BR,All Values,,4.1628792,0.31088274,1.0953145,1.2742899,0.69344651,0.43423088,0.21348171,0.1024258,0.03880711
All Housing Types (Rent) 4-5 BR,First Tercile,Below 187000,3.9367332,0.28906083,1.0938742,1.2307955,0.54323943,0.38819305,0.23019707,0.11242679,0.04894627
All Housing Types (Rent) 4-5 BR,Second Tercile,187000 to 274000,4.2673742,0.32814105,1.2022852,1.2470472,0.73232626,0.41068983,0.2094745,0.10069326,0.03671688
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 274000,4.2831152,0.31540734,0.99121992,1.3441114,0.80341916,0.50291262,0.20092866,0.09425918,0.0308569
