Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"5-49 Units (Rent), 0-1 BR",    Below Median,99000,1.2463557,0.03516764,0.06304665,0.45207726,0.1516035,0.09347668,0.17583819,0.14139942,0.13374636
"5-49 Units (Rent), 0-1 BR",    Above Median,99000,1.3774349,0.04898746,0.00289296,0.85824494,0.04802314,0.1436837,0.15737705,0.07483124,0.04339441
"5-49 Units (Rent), 2 BR",All Values,,2.2611994,0.18135838,0.40130058,0.97059249,0.2875,0.20751445,0.11264451,0.0716763,0.02861272
"5-49 Units (Rent), 2 BR",    Below Median,121000,2.5048409,0.28824343,0.55255878,1.0135546,0.27994467,0.14840941,0.11715076,0.07717842,0.02780083
"5-49 Units (Rent), 2 BR",    Above Median,121000,1.994705,0.06444781,0.23585477,0.92360061,0.29576399,0.27216339,0.10771558,0.06565809,0.02950076
"5-49 Units (Rent), 3 BR",All Values,,3.8160248,0.27544704,1.2819807,1.4535763,0.4934663,0.17916094,0.08218707,0.00928473,0.0409216
"5-49 Units (Rent), 3 BR",    Below Median,140000,3.8096447,0.26522843,1.3819797,1.5279188,0.44733503,0.11104061,0.07614213,0.0,0.0
"5-49 Units (Rent), 3 BR",    Above Median,140000,3.8235736,0.28753754,1.1636637,1.3656156,0.54804805,0.25975976,0.08933934,0.02027027,0.08933934
"50+ Units (Own), 0-1 BR",All Values,,1.5547945,0.0,0.0,0.0,0.0,0.26027397,0.35616438,0.82191781,0.11643836
"50+ Units (Own), 0-1 BR",    Below Median,300000,1.648,0.0,0.0,0.0,0.0,0.304,0.248,0.96,0.136
"50+ Units (Own), 0-1 BR",    Above Median,300000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"50+ Units (Own), 2 BR",All Values,,3.0,0.0,1.3809524,1.6190476,0.0,0.0,0.0,0.0,0.0
"50+ Units (Own), 2 BR",    Below Median,150000,3.0,0.0,1.3809524,1.6190476,0.0,0.0,0.0,0.0,0.0
"50+ Units (Own), 3 BR",All Values,,0.94444444,0.0,0.0,0.0,0.94444444,0.0,0.0,0.0,0.0
"50+ Units (Own), 3 BR",    Below Median,630000,0.94444444,0.0,0.0,0.0,0.94444444,0.0,0.0,0.0,0.0
"50+ Units (Rent), 0-1 BR",All Values,,1.1580842,0.0297619,0.00982835,0.4001938,0.07876523,0.08402547,0.13870432,0.19518272,0.22162237
"50+ Units (Rent), 0-1 BR",    Below Median,104000,1.0994136,0.0,0.01892324,0.22361407,0.06316631,0.0847548,0.20522388,0.2923774,0.21135394
"50+ Units (Rent), 0-1 BR",    Above Median,104000,1.2214862,0.06192396,0.0,0.59101382,0.09562212,0.08323733,0.06682028,0.09014977,0.23271889
"50+ Units (Rent), 2 BR",All Values,,2.0758609,0.14245761,0.32267086,0.8280021,0.32721552,0.15364447,0.12777486,0.11763678,0.05645866
"50+ Units (Rent), 2 BR",    Below Median,130000,2.0930902,0.18746001,0.30070377,0.76327575,0.27575176,0.16410749,0.19289827,0.15227127,0.05662188
"50+ Units (Rent), 2 BR",    Above Median,130000,2.055106,0.08824663,0.34913295,0.90597303,0.38921002,0.14104046,0.04932563,0.07591522,0.05626204
"50+ Units (Rent), 3 BR",All Values,,4.0888889,0.43796296,1.2842593,1.6490741,0.42222222,0.09259259,0.11388889,0.05925926,0.02962963
"50+ Units (Rent), 3 BR",    Below Median,140000,3.9775112,0.60869565,1.1124438,1.4617691,0.53523238,0.07646177,0.05097451,0.08395802,0.04797601
"50+ Units (Rent), 3 BR",    Above Median,140000,4.2687651,0.1622276,1.5617433,1.9515738,0.23970944,0.11864407,0.21549637,0.01937046,0.0
All Housing Types (Own) 0-1 BR,All Values,,1.7895345,0.03700491,0.17201503,0.24515756,0.17114773,0.28216247,0.43104944,0.31020526,0.14079214
All Housing Types (Own) 0-1 BR,    Below Median,150000,1.7235602,0.03455497,0.07486911,0.26649215,0.16910995,0.27958115,0.48272251,0.33507853,0.08115183
All Housing Types (Own) 0-1 BR,    Above Median,150000,1.8708844,0.04002582,0.29180116,0.21885087,0.17366043,0.28534538,0.36733376,0.27953518,0.21433183
All Housing Types (Own) 2 BR,All Values,,2.1407362,0.08466258,0.25411043,0.39374233,0.24257669,0.2608589,0.33809816,0.34619632,0.2204908
All Housing Types (Own) 2 BR,    Below Median,167000,2.010824,0.12430168,0.18738361,0.41620112,0.22648976,0.2150838,0.31610801,0.29702048,0.22823557
All Housing Types (Own) 2 BR,    Above Median,167000,2.2855475,0.04047743,0.32848988,0.36870784,0.26050856,0.31188376,0.36261028,0.40101194,0.21185781
All Housing Types (Own) 3 BR,All Values,,2.6792348,0.20344533,0.4816524,0.56011217,0.42986464,0.35308438,0.31809952,0.22500173,0.10797464
All Housing Types (Own) 3 BR,    Below Median,225000,2.6560137,0.20474904,0.49465582,0.64143868,0.43186166,0.32695169,0.27425379,0.18909604,0.09300701
All Housing Types (Own) 3 BR,    Above Median,225000,2.703158,0.2021022,0.46825583,0.47632678,0.42780724,0.3800072,0.36327092,0.26199302,0.1233948
All Housing Types (Own) 4-5 BR,All Values,,3.6177462,0.25501561,1.008481,0.63277617,0.64315562,0.52930736,0.29651097,0.18419042,0.06830896
All Housing Types (Own) 4-5 BR,    Below Median,315000,3.7096581,0.27024572,1.0533313,0.72501274,0.67303304,0.49427248,0.24970642,0.182217,0.06183945
All Housing Types (Own) 4-5 BR,    Above Median,315000,3.5232291,0.23935382,0.96235959,0.53792522,0.61243136,0.56533528,0.34464217,0.18621978,0.07496184
All Housing Types (Rent) 0-1 BR,All Values,,1.2953729,0.05403825,0.04384866,0.54689719,0.1074501,0.11304602,0.1540132,0.14883488,0.12724463
All Housing Types (Rent) 0-1 BR,    Below Median,91000,1.240957,0.05903487,0.05340083,0.35927166,0.12362211,0.09512534,0.19221034,0.20209031,0.15620152
All Housing Types (Rent) 0-1 BR,    Above Median,91000,1.3523378,0.04880759,0.03384905,0.74331139,0.09052056,0.13180614,0.11402684,0.09308488,0.09693136
All Housing Types (Rent) 2 BR,All Values,,2.2510003,0.21207069,0.35642436,0.93756252,0.28531733,0.18928532,0.12476381,0.09280871,0.05276759
All Housing Types (Rent) 2 BR,    Below Median,114000,2.2956835,0.26192584,0.4358052,0.85467626,0.22667405,0.16867737,0.1489762,0.12280022,0.07614831
All Housing Types (Rent) 2 BR,    Above Median,114000,2.2059382,0.16179261,0.27637013,1.0211519,0.34445809,0.21006809,0.10034602,0.06256279,0.02918853
All Housing Types (Rent) 3 BR,All Values,,3.4062768,0.32095695,1.0270108,1.1161465,0.49464071,0.22659064,0.13539702,0.05595095,0.02958326
All Housing Types (Rent) 3 BR,    Below Median,130000,3.5685403,0.34798658,1.1760906,1.0980705,0.49538591,0.19681208,0.15184564,0.07265101,0.02969799
All Housing Types (Rent) 3 BR,    Above Median,130000,3.2366713,0.29270431,0.87118555,1.1350403,0.4938618,0.25771659,0.11820414,0.03849526,0.02946335
All Housing Types (Rent) 4-5 BR,All Values,,4.3010121,0.44743715,1.1532811,1.7105779,0.53868756,0.23571662,0.13450865,0.06562194,0.01518119
All Housing Types (Rent) 4-5 BR,    Below Median,132000,3.9942289,0.41808272,1.3382494,1.431228,0.46585444,0.1955755,0.11445976,0.01474832,0.01603078
All Housing Types (Rent) 4-5 BR,    Above Median,132000,4.6192218,0.47788494,0.96142335,2.0003326,0.61423346,0.27735284,0.15530429,0.11839042,0.01429997
